FID,Join_Count,TARGET_FID,Id,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,pid,Lon,Lat
429,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
429,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
429,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
429,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
430,,,,,,,,,,,,,,,104.054228,30.65962,0,90,180,270
430,,,,,,,,,,,,,,,104.054228,30.65962,0,90,180,270
430,,,,,,,,,,,,,,,104.054228,30.65962,0,90,180,270
430,,,,,,,,,,,,,,,104.054228,30.65962,0,90,180,270
431,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
431,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
431,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
431,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
432,,,,,,,,,,,,,,,104.054228,30.65962,0,90,180,270
432,,,,,,,,,,,,,,,104.054228,30.65962,0,90,180,270
432,,,,,,,,,,,,,,,104.054228,30.65962,0,90,180,270
432,,,,,,,,,,,,,,,104.054228,30.65962,0,90,180,270
433,,,,,,,,,,,,,,,104.054278,30.6596,0,90,180,270
433,,,,,,,,,,,,,,,104.054278,30.6596,0,90,180,270
433,,,,,,,,,,,,,,,104.054278,30.6596,0,90,180,270
433,,,,,,,,,,,,,,,104.054278,30.6596,0,90,180,270
434,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
434,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
434,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
434,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
436,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
436,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
436,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
436,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
437,,,,,,,,,,,,,,,104.054004,30.659937,0,90,180,270
437,,,,,,,,,,,,,,,104.054004,30.659937,0,90,180,270
437,,,,,,,,,,,,,,,104.054004,30.659937,0,90,180,270
437,,,,,,,,,,,,,,,104.054004,30.659937,0,90,180,270
438,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
438,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
438,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
438,,,,,,,,,,,,,,,104.053883,30.659777,0,90,180,270
439,,,,,,,,,,,,,,,104.054004,30.659937,0,90,180,270
439,,,,,,,,,,,,,,,104.054004,30.659937,0,90,180,270
439,,,,,,,,,,,,,,,104.054004,30.659937,0,90,180,270
439,,,,,,,,,,,,,,,104.054004,30.659937,0,90,180,270
440,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
440,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
440,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
440,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
441,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
441,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
441,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
441,,,,,,,,,,,,,,,104.054202,30.659811,0,90,180,270
442,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
442,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
442,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
442,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
448,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
448,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
448,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
448,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
449,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
449,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
449,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
449,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
450,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
450,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
450,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
450,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
451,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
451,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
451,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
451,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
452,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
452,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
452,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
452,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
453,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
453,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
453,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
453,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
454,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
454,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
454,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
454,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
456,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
456,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
456,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
456,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
457,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
457,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
457,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
457,,,,,,,,,,,,,,,104.054828,30.65988,0,90,180,270
458,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
458,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
458,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
458,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
459,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
459,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
459,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
459,,,,,,,,,,,,,,,104.054739,30.660145,0,90,180,270
460,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
460,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
460,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
460,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
461,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
461,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
461,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
461,,,,,,,,,,,,,,,104.055344,30.659852,0,90,180,270
462,,,,,,,,,,,,,,,104.054872,30.660358,0,90,180,270
462,,,,,,,,,,,,,,,104.054872,30.660358,0,90,180,270
462,,,,,,,,,,,,,,,104.054872,30.660358,0,90,180,270
462,,,,,,,,,,,,,,,104.054872,30.660358,0,90,180,270
463,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
463,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
463,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
463,,,,,,,,,,,,,,,104.054873,30.660316,0,90,180,270
464,,,,,,,,,,,,,,,104.054872,30.660358,0,90,180,270
464,,,,,,,,,,,,,,,104.054872,30.660358,0,90,180,270
464,,,,,,,,,,,,,,,104.054872,30.660358,0,90,180,270
464,,,,,,,,,,,,,,,104.054872,30.660358,0,90,180,270
465,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
465,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
465,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
465,,,,,,,,,,,,,,,104.055564,30.660013,0,90,180,270
466,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
466,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
466,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
466,,,,,,,,,,,,,,,104.055418,30.659852,0,90,180,270
467,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
467,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
467,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
467,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
475,,,,,,,,,,,,,,,104.057905,30.659022,90
477,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
477,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
477,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
477,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
479,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
479,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
479,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
479,,,,,,,,,,,,,,,104.05582,30.65956,0,90,180,270
480,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
480,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
480,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
480,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
486,,,,,,,,,,,,,,,104.063175,30.659448,0,90,180,270
486,,,,,,,,,,,,,,,104.063175,30.659448,0,90,180,270
486,,,,,,,,,,,,,,,104.063175,30.659448,0,90,180,270
486,,,,,,,,,,,,,,,104.063175,30.659448,0,90,180,270
487,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
487,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
487,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
487,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
494,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
494,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
494,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
494,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
495,,,,,,,,,,,,,,,104.063432,30.659432,0,90,180,270
495,,,,,,,,,,,,,,,104.063432,30.659432,0,90,180,270
495,,,,,,,,,,,,,,,104.063432,30.659432,0,90,180,270
495,,,,,,,,,,,,,,,104.063432,30.659432,0,90,180,270
496,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
496,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
496,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
496,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
497,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
497,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
497,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
497,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
499,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
499,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
499,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
499,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
500,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
500,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
500,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
500,,,,,,,,,,,,,,,104.064202,30.659905,0,90,180,270
502,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
502,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
502,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
502,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
506,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
506,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
506,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
506,,,,,,,,,,,,,,,104.064126,30.660149,0,90,180,270
514,,,,,,,,,,,,,,,104.063376,30.659472,0,90,180,270
514,,,,,,,,,,,,,,,104.063376,30.659472,0,90,180,270
514,,,,,,,,,,,,,,,104.063376,30.659472,0,90,180,270
514,,,,,,,,,,,,,,,104.063376,30.659472,0,90,180,270
515,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
515,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
515,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
515,,,,,,,,,,,,,,,104.063381,30.659428,0,90,180,270
531,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
531,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
531,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
531,,,,,,,,,,,,,,,104.055506,30.659029,0,90,180,270
534,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
534,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
534,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
534,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
535,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
535,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
535,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
535,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
537,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
537,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
537,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
537,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
539,,,,,,,,,,,,,,,104.057813,30.658669,0,90,180,270
539,,,,,,,,,,,,,,,104.057813,30.658669,0,90,180,270
539,,,,,,,,,,,,,,,104.057813,30.658669,0,90,180,270
539,,,,,,,,,,,,,,,104.057813,30.658669,0,90,180,270
541,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
541,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
541,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
541,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
543,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
543,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
543,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
543,,,,,,,,,,,,,,,104.056498,30.658649,0,90,180,270
554,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
554,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
554,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
554,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
559,,,,,,,,,,,,,,,104.058293,30.656996,180,270
559,,,,,,,,,,,,,,,104.058293,30.656996,180,270
560,,,,,,,,,,,,,,,104.057304,30.656901,0,90,180,270
560,,,,,,,,,,,,,,,104.057304,30.656901,0,90,180,270
560,,,,,,,,,,,,,,,104.057304,30.656901,0,90,180,270
560,,,,,,,,,,,,,,,104.057304,30.656901,0,90,180,270
565,,,,,,,,,,,,,,,104.059955,30.659481,0,90,180,270
565,,,,,,,,,,,,,,,104.059955,30.659481,0,90,180,270
565,,,,,,,,,,,,,,,104.059955,30.659481,0,90,180,270
565,,,,,,,,,,,,,,,104.059955,30.659481,0,90,180,270
579,,,,,,,,,,,,,,,104.063765,30.659237,0,90,180,270
579,,,,,,,,,,,,,,,104.063765,30.659237,0,90,180,270
579,,,,,,,,,,,,,,,104.063765,30.659237,0,90,180,270
579,,,,,,,,,,,,,,,104.063765,30.659237,0,90,180,270
591,,,,,,,,,,,,,,,104.056796,30.658239,0,90,180,270
591,,,,,,,,,,,,,,,104.056796,30.658239,0,90,180,270
591,,,,,,,,,,,,,,,104.056796,30.658239,0,90,180,270
591,,,,,,,,,,,,,,,104.056796,30.658239,0,90,180,270
592,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
592,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
592,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
592,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
593,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
593,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
593,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
593,,,,,,,,,,,,,,,104.056846,30.65828,0,90,180,270
594,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
594,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
594,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
594,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
595,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
595,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
595,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
595,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
596,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
596,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
596,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
596,,,,,,,,,,,,,,,104.05709,30.65843,0,90,180,270
597,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
597,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
597,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
597,,,,,,,,,,,,,,,104.05741,30.658443,0,90,180,270
598,,,,,,,,,,,,,,,104.05719,30.657563,0,90,180,270
598,,,,,,,,,,,,,,,104.05719,30.657563,0,90,180,270
598,,,,,,,,,,,,,,,104.05719,30.657563,0,90,180,270
598,,,,,,,,,,,,,,,104.05719,30.657563,0,90,180,270
599,,,,,,,,,,,,,,,104.057113,30.656931,0,90,180,270
599,,,,,,,,,,,,,,,104.057113,30.656931,0,90,180,270
599,,,,,,,,,,,,,,,104.057113,30.656931,0,90,180,270
599,,,,,,,,,,,,,,,104.057113,30.656931,0,90,180,270
